t_1hz,X-coordinate,Y-coordinate,Speed,power consumption,current consuption,Heading,Position confidence,Battery value,RIGHT DRIVE SIGNALS.ActualSpeed_R,LEFT DRIVE SIGNALS.ActualSpeed_L,energy_J_step,scanner_active,Going to ID,Current segment,t_sec,session,interval_check,is_1hz_ok,node_id
54,-4.461570636363636,-0.03001458909090909,0.0,235.72727272727272,5177.181818181818,-3.101004,99.0,66.0,0.0,0.0,250.34400000000315,0.0,6.0,226.0,54,2,1.0,True,6.0
55,-4.463934272727273,-0.028596407272727276,0.0,235.72727272727272,5177.181818181818,-3.101004,99.0,66.0,0.0,0.0,253.8,0.0,6.0,226.0,55,2,1.0,True,6.0
56,-4.461807,-0.030723679999999996,0.0,236.0,5184.0,-3.101004,99.0,66.0,0.0,0.0,251.96399999999267,0.0,6.0,226.0,56,2,1.0,True,6.0
57,-4.461577545454546,-0.030724035454545454,3.867490909090909e-05,250.8181818181818,5514.636363636364,-3.098185090909091,98.9090909090909,65.9090909090909,7.545454545454546,-7.454545454545454,271.26000000000784,0.0,5.0,224.0,57,2,1.0,True,6.0
58,-4.461997,-0.03594315,0.00042542399999999993,279.0,6147.0,-2.9985655,97.5,65.0,91.5,-90.5,145.3679999999906,0.0,5.0,224.0,58,2,1.0,True,6.0
59,-4.461577083333333,-0.050282545000000005,0.000425424,277.75,6113.083333333333,-2.6359158333333332,90.33333333333333,65.5,100.0,-99.0,296.4600000000079,0.0,5.0,224.0,59,2,1.0,True,6.0
60,-4.461117090909091,-0.01496816309090909,0.000425424,277.09090909090907,6111.818181818182,-2.278817,85.9090909090909,65.0,100.0,-99.0,294.11999999998955,0.0,5.0,224.0,60,2,1.0,True,6.0
61,-4.454979166666667,-0.0005471955,0.000425424,277.5,6122.0,-1.9186106666666667,86.0,65.0,100.0,-99.0,297.54000000000525,0.0,5.0,224.0,61,2,1.0,True,6.0
62,-4.44292,-0.008182424499999999,0.000425424,277.0,6111.25,-1.6119095,83.25,65.0,100.0,-99.0,297.25199999999893,0.0,5.0,224.0,62,2,1.0,True,6.0
63,-4.417685363636363,-0.03237381272727273,0.000425424,276.1818181818182,6092.545454545455,-1.2837905454545455,81.54545454545455,65.0,100.0,-99.0,293.76000000000784,0.0,5.0,224.0,63,2,1.0,True,6.0
64,-4.4036135454545455,-0.04235774818181818,0.000425424,276.1818181818182,6092.0,-0.9525458454545455,57.90909090909091,65.0,100.0,-99.0,299.62799999999845,0.0,5.0,224.0,64,2,1.0,True,6.0
65,-4.450257916666666,-0.0421917775,0.0004608760833333333,275.0833333333333,6068.333333333333,-0.6154120416666666,57.5,65.0,93.83333333333333,-92.75,292.6799999999974,0.0,5.0,224.0,65,2,1.0,True,6.0
66,-4.460439500000001,-0.044533635,0.0006381365,276.0,6085.5,-0.36708495,57.0,65.0,72.5,-71.0,148.6799999999974,0.0,5.0,224.0,66,2,1.0,True,6.0
67,-4.41941625,-0.038454833333333334,0.000425423,272.5833333333333,6005.916666666667,-0.18769991666666666,49.25,65.0,54.75,-53.75,289.8,0.0,5.0,224.0,67,2,1.0,True,6.0
68,-4.415155818181818,-0.054130277272727276,0.00027072327272727273,270.0,5942.363636363636,-0.02300978,41.63636363636363,65.36363636363636,31.272727272727273,-30.636363636363637,291.8880000000063,0.0,5.0,224.0,68,2,1.0,True,6.0
69,-4.427385636363637,-0.11978224363636364,0.0,249.8181818181818,5495.909090909091,0.02242876,19.09090909090909,66.0,0.0,0.0,261.71999999998957,0.0,5.0,224.0,69,2,1.0,True,6.0
70,-4.4227915,-0.198222475,0.0,244.5,5380.75,0.0302303025,26.5,66.0,0.0,0.0,259.0920000000042,0.0,5.0,224.0,70,2,1.0,True,6.0
71,-4.419912181818183,-0.22209451818181816,0.0,235.45454545454547,5173.272727272727,0.04127801363636364,34.18181818181818,66.0,0.0,0.0,248.50799999999583,0.0,5.0,224.0,71,2,1.0,True,6.0
72,-4.418836636363636,-0.2223234909090909,0.011834518181818183,241.27272727272728,5311.545454545455,0.04501309545454546,35.09090909090909,65.9090909090909,15.181818181818182,8.545454545454545,272.26800000000367,0.0,5.0,224.0,72,2,1.0,True,6.0
73,-4.3248351666666665,-0.2190367166666667,0.2051607,294.4166666666667,6500.916666666667,0.11527221249999998,37.333333333333336,65.0,242.5,168.0,318.31200000000683,0.0,5.0,224.0,73,2,1.0,True,6.0
74,-4.071252,-0.19481505000000002,0.2929044,299.0,6604.5,0.1944706,40.5,65.0,296.5,289.5,158.00399999999792,0.0,5.0,224.0,74,2,1.0,True,6.0
75,-3.8096045833333334,-0.13434197916666665,0.28326149166666664,299.1666666666667,6610.916666666667,0.175304825,41.0,65.0,267.3333333333333,299.0,315.9720000000016,0.0,5.0,220.0,75,2,1.0,True,33.0
76,-3.5258647000000005,-0.0287273222,0.26691104,298.1,6576.1,0.105795474,34.8,65.0,234.4,299.0,317.2679999999906,0.0,5.0,220.0,76,2,1.0,True,33.0
77,-3.3196742727272723,-0.0043536087272727265,0.20358470909090912,280.72727272727275,6192.727272727273,0.07533455818181818,29.454545454545453,65.27272727272727,189.27272727272728,217.45454545454547,312.7320000000094,0.0,5.0,220.0,77,2,1.0,True,33.0
78,-3.2012775454545452,0.026622191818181817,0.0,235.36363636363637,5170.272727272727,0.1670308181818182,18.90909090909091,66.0,0.0,0.0,246.31199999999373,0.0,5.0,220.0,78,2,1.0,True,33.0
79,-3.214692636363637,0.02290517,0.0,231.9090909090909,5094.454545454545,0.17977,31.818181818181817,66.0,0.0,0.0,248.43600000000734,0.0,5.0,220.0,79,2,1.0,True,33.0
80,-3.2150778333333334,0.02374037,0.0,237.0,5208.666666666667,0.17990351666666668,34.5,66.0,0.0,0.0,247.06799999999058,0.0,5.0,220.0,80,2,1.0,True,33.0
81,-3.1868932727272723,0.03989770909090909,0.05081882727272727,269.45454545454544,5937.727272727273,0.2618004545454546,30.818181818181817,65.45454545454545,129.27272727272728,-27.818181818181817,288.7920000000042,0.0,5.0,24.0,81,2,1.0,True,33.0
82,-3.1190765,0.04206394,0.0,230.5,5055.5,0.439135,19.5,66.0,0.0,0.0,124.74000000000524,0.0,5.0,24.0,82,2,1.0,True,33.0
83,-3.1015046666666666,-0.018209834166666664,0.0,231.66666666666666,5083.75,0.4408619,31.916666666666668,66.0,0.0,0.0,247.6079999999958,0.0,5.0,24.0,83,2,1.0,True,33.0
84,-3.101819727272727,-0.02292058272727273,0.0,231.9090909090909,5093.363636363636,0.4409608,36.27272727272727,66.0,0.0,0.0,245.0879999999932,0.0,5.0,24.0,84,2,1.0,True,33.0
85,-3.083392333333333,-0.008011857333333332,0.052468965,272.6666666666667,6002.666666666667,0.58633215,35.833333333333336,65.16666666666667,161.16666666666666,-56.0,292.75199999999893,0.0,5.0,24.0,85,2,1.0,True,33.0
86,-3.044221,-0.00812996875,0.0762572675,269.0,5927.25,0.9763765000000001,24.75,65.25,204.0,-51.75,284.5800000000105,0.0,5.0,24.0,86,2,1.0,True,33.0
87,-3.0314652727272726,-0.06051101545454545,0.0,231.9090909090909,5092.818181818182,1.1385582727272727,8.363636363636363,66.0,0.0,0.0,245.9159999999916,0.0,5.0,24.0,87,2,1.0,True,33.0
88,-3.0290614999999996,-0.12380597333333333,0.0,231.0,5072.833333333333,1.1432321666666667,14.0,66.0,0.0,0.0,246.0960000000021,0.0,5.0,24.0,88,2,1.0,True,33.0
89,-3.024558818181818,-0.14875738181818182,0.0,232.0,5088.181818181818,1.145834,22.727272727272727,66.0,0.0,0.0,244.72799999999842,0.0,5.0,24.0,89,2,1.0,True,33.0
90,-3.0244685000000002,-0.14283775,0.0,228.5,5014.0,1.145834,24.0,66.0,0.0,0.0,126.82799999999843,0.0,5.0,24.0,90,2,1.0,True,33.0
91,-3.0259936363636366,-0.14989873636363635,0.0,231.36363636363637,5086.272727272727,1.145834,24.454545454545453,66.0,0.0,0.0,245.44800000000106,0.0,5.0,24.0,91,2,1.0,True,33.0
92,-3.0279080000000005,-0.15121335454545454,0.0,231.9090909090909,5094.454545454545,1.145834,23.363636363636363,66.0,0.0,0.0,245.26800000000367,0.0,5.0,24.0,92,2,1.0,True,33.0
93,-3.027435666666667,-0.15018875,0.0,231.5,5085.5,1.145834,23.666666666666668,66.0,0.0,0.0,247.64400000000316,0.0,5.0,24.0,93,2,1.0,True,33.0
94,-3.0258145000000005,-0.149301225,0.0,231.5,5085.5,1.145408,23.5,66.0,0.0,0.0,247.6079999999958,0.0,5.0,24.0,94,2,1.0,True,33.0
95,-3.0243821818181815,-0.14837974545454544,0.0,231.9090909090909,5094.454545454545,1.1458434545454546,24.727272727272727,66.0,0.0,0.0,245.26800000000367,0.0,5.0,24.0,95,2,1.0,True,33.0
96,-3.0232449999999997,-0.14332686666666666,0.0,231.5,5085.5,1.14606,24.666666666666668,66.0,0.0,0.0,249.6599999999948,0.0,5.0,24.0,96,2,1.0,True,33.0
97,-3.0235623636363638,-0.14123031818181817,0.0,232.36363636363637,5103.909090909091,1.14606,23.727272727272727,66.0,0.0,0.0,247.5720000000016,0.0,5.0,24.0,97,2,1.0,True,33.0
98,-3.023468818181818,-0.15145737272727275,0.0,230.63636363636363,5056.909090909091,1.145704090909091,24.545454545454547,66.0,0.0,0.0,124.81200000000682,0.0,5.0,24.0,98,2,1.0,True,33.0
99,-3.0232580833333333,-0.146581375,0.0,231.66666666666666,5080.416666666667,1.145277,24.083333333333332,66.0,0.0,0.0,247.6799999999974,0.0,5.0,24.0,99,2,1.0,True,33.0
100,-3.098777272727273,-0.15551416363636364,0.0,231.9090909090909,5094.454545454545,1.145277,23.0,66.0,0.0,0.0,242.8919999999911,0.0,5.0,24.0,100,2,1.0,True,33.0
101,-3.0782961818181818,-0.15564321818181817,0.0,239.8181818181818,5263.272727272727,1.1475147272727273,15.363636363636363,66.0,0.0,0.0,258.84000000000526,0.0,5.0,24.0,101,2,1.0,True,33.0
102,-3.0530885,-0.114455105,0.0,238.75,5245.75,1.14900775,27.5,66.0,0.0,0.0,253.6920000000042,0.0,5.0,24.0,102,2,1.0,True,33.0
103,-3.1381,-0.02320742,0.0,232.4,5102.8,2.2247773,11.9,66.0,0.0,0.0,244.94400000000314,0.0,5.0,24.0,103,2,1.0,True,33.0
104,-3.1381,-0.02320742,0.0,231.5,5084.0,1.2045466,6.6,66.0,0.0,0.0,247.46399999999267,0.0,5.0,24.0,104,2,1.0,True,33.0
105,-3.1381,-0.02320742,0.0,230.9,5072.0,1.4330664,5.8,66.0,0.0,0.0,247.5720000000016,0.0,5.0,24.0,105,2,1.0,True,33.0
106,-3.1381,-0.02320742,0.0,235.0,5155.5,1.420942,1.0,66.0,0.0,0.0,125.27999999999739,0.0,5.0,24.0,106,2,1.0,True,33.0
107,-3.1003208333333334,0.14627164,0.13851095833333335,287.0833333333333,6335.333333333333,1.4590515000000002,62.166666666666664,65.08333333333333,158.58333333333334,118.66666666666667,292.9319999999964,0.0,5.0,24.0,107,2,1.0,True,33.0
108,-3.0990068,0.48068374,0.28601257,300.2,6632.7,1.5349175,70.5,65.0,283.4,288.8,312.62400000000054,0.0,5.0,20.0,108,2,1.0,True,34.0
109,-3.0743906666666665,0.8696002833333334,0.2921244666666667,294.3333333333333,6506.166666666667,1.5221833333333332,82.16666666666667,65.0,292.5,291.8333333333333,322.3080000000089,0.0,5.0,20.0,109,2,1.0,True,28.0
110,-3.0672545,1.17393175,0.218987025,285.25,6301.75,1.60772625,86.0,65.0,299.0,138.25,303.0480000000011,0.0,5.0,208.0,110,2,1.0,True,28.0
111,-3.1103830833333337,1.3643262500000002,0.11447452000000001,286.9166666666667,6324.75,2.0925704166666663,69.41666666666667,65.0,286.1666666666667,-57.416666666666664,308.33999999999213,0.0,5.0,204.0,111,2,1.0,True,29.0
112,-3.178874545454545,1.4340715454545454,0.10074812727272729,286.1818181818182,6313.545454545455,2.085516636363636,62.72727272727273,65.0,274.09090909090907,-72.45454545454545,305.6759999999995,0.0,5.0,204.0,112,2,1.0,True,29.0
113,-3.3306340833333334,1.4747813333333333,0.23075708333333333,294.25,6505.916666666667,-3.07027025,85.25,65.0,269.5833333333333,192.33333333333334,317.44800000000106,0.0,5.0,264.0,113,2,1.0,True,29.0
114,-3.550726272727273,1.4726004545454545,0.28286830909090904,296.09090909090907,6546.0,-3.0798432727272727,97.54545454545455,65.0,266.1818181818182,299.0,157.57200000000157,0.0,5.0,264.0,114,2,1.0,True,29.0
115,-3.8423466666666672,1.4591325833333333,0.2967686583333334,295.25,6521.25,-3.1095004166666667,98.91666666666667,65.0,294.3333333333333,299.0,316.3680000000037,0.0,5.0,264.0,115,2,1.0,True,29.0
116,-4.127403181818182,1.4500636363636366,0.2987249818181818,293.90909090909093,6492.0,-3.114212636363636,99.9090909090909,65.0,297.8181818181818,299.0,313.8480000000011,0.0,5.0,260.0,116,2,1.0,True,5.0
117,-4.359542,1.4449260909090909,0.14379329363636364,273.45454545454544,6034.0,-3.1148029090909093,100.0,65.0,143.8181818181818,143.8181818181818,288.7919999999911,0.0,5.0,260.0,117,2,1.0,True,5.0
118,-4.465027272727273,1.4427256363636365,0.09943318363636364,268.6363636363636,5923.636363636364,-3.1147534545454545,100.0,65.0,100.0,99.72727272727273,287.24400000000315,0.0,5.0,260.0,118,2,1.0,True,5.0
119,-4.5322411,1.4427954,0.029737134,244.1,5365.8,-3.1143348,100.0,65.7,30.0,29.7,259.451999999999,0.0,5.0,260.0,119,2,1.0,True,5.0
120,-4.536691,1.441052090909091,0.0,234.9090909090909,5163.545454545455,-3.1154104545454544,100.0,66.0,0.0,0.0,250.7759999999995,0.0,5.0,260.0,120,2,1.0,True,5.0
121,-4.536691,1.4415246363636365,0.0,236.0,5179.909090909091,-3.116045,100.0,66.0,0.0,0.0,250.02000000000263,0.0,5.0,260.0,121,2,1.0,True,5.0
122,-4.536691,1.442706,0.0,236.0,5184.0,-3.116045,100.0,66.0,0.0,0.0,127.40399999999791,0.0,5.0,260.0,122,2,1.0,True,5.0
123,-4.536691,1.442706,0.0,235.0,5159.3,-3.116045,100.0,66.0,0.0,0.0,249.87599999999946,0.0,5.0,260.0,123,2,1.0,True,5.0
124,-4.536691,1.442706,0.0,236.0,5181.4,-3.116045,100.0,66.0,0.0,0.0,249.15600000000995,0.0,5.0,260.0,124,2,1.0,True,5.0
125,-4.536691,1.442706,0.0,236.0,5179.1,-3.116045,100.0,66.0,0.0,0.0,251.71199999999374,0.0,5.0,260.0,125,2,1.0,True,5.0
126,-4.536691,1.442706,0.0,236.0,5184.0,-3.116045,100.0,66.0,0.0,0.0,252.43199999999632,0.0,5.0,260.0,126,2,1.0,True,5.0
127,-4.536691,1.442706,0.0,236.0,5184.0,-3.116045,100.0,66.0,0.0,0.0,250.12799999999845,0.0,5.0,260.0,127,2,1.0,True,5.0
128,-4.536691,1.442706,0.0,236.0,5184.0,-3.116045,100.0,66.0,0.0,0.0,252.46800000000366,0.0,5.0,260.0,128,2,1.0,True,5.0
129,-4.536691,1.442706,0.0,236.0,5184.0,-3.116045,100.0,66.0,0.0,0.0,254.87999999999738,0.0,5.0,260.0,129,2,1.0,True,5.0
130,-4.536691,1.442706,0.0,236.0,5184.0,-3.116045,100.0,66.0,0.0,0.0,125.06400000000576,0.0,5.0,260.0,130,2,1.0,True,5.0
131,-4.536691,1.442706,0.0,236.0,5184.0,-3.116045,100.0,66.0,0.0,0.0,252.43199999999632,0.0,5.0,260.0,131,2,1.0,True,5.0
132,-4.536691,1.442706,0.0,236.0,5182.8,-3.116045,100.0,66.0,0.0,0.0,250.84800000000104,0.0,5.0,260.0,132,2,1.0,True,5.0
133,-4.53598190909091,1.439515909090909,0.0,235.45454545454547,5167.363636363636,-3.116045,100.0,66.0,0.0,0.0,250.5240000000005,0.0,5.0,260.0,133,2,1.0,True,5.0
134,-4.534091,1.438807,0.0,241.9,5320.3,-3.116045,100.0,66.0,0.0,0.0,258.551999999999,0.0,6.0,262.0,134,2,1.0,True,5.0
135,-4.537557666666666,1.4330421666666666,0.00031906566666666664,270.25,5960.333333333333,-2.9893816666666666,98.33333333333333,65.25,74.41666666666667,-73.66666666666667,294.94800000000106,0.0,6.0,262.0,135,2,1.0,True,5.0
136,-4.534040166666666,1.4245873333333332,0.000425424,276.1666666666667,6090.666666666667,-2.6850923333333334,97.16666666666667,65.0,100.0,-99.0,291.74400000000315,0.0,6.0,262.0,136,2,1.0,True,5.0
137,-4.530783909090909,1.4231664545454545,0.000425424,275.3636363636364,6072.909090909091,-2.325985818181818,96.27272727272727,65.0,100.0,-99.0,296.1,0.0,6.0,262.0,137,2,1.0,True,5.0
138,-4.509986,1.4491475,0.00042542399999999993,277.5,6123.5,-2.0237190000000003,82.0,65.0,100.0,-99.0,144.50399999999792,0.0,6.0,262.0,138,2,1.0,True,5.0
139,-4.466667166666666,1.4515669166666667,0.000425424,276.3333333333333,6096.083333333333,-1.6771583333333335,62.666666666666664,65.0,100.0,-99.0,296.3879999999932,0.0,6.0,262.0,139,2,1.0,True,5.0
140,-4.476085727272727,1.4343835454545455,0.000425424,276.90909090909093,6108.545454545455,-1.3674143636363636,56.27272727272727,65.0,100.0,-99.0,294.1920000000042,0.0,6.0,262.0,140,2,1.0,True,5.0
141,-4.430478909090909,1.4308023636363636,0.0003093992727272727,262.90909090909093,5794.727272727273,-1.0526830272727272,49.18181818181818,65.27272727272727,72.72727272727273,-72.0,283.751999999999,0.0,6.0,262.0,141,2,1.0,True,5.0
142,-4.412787,1.4264705,0.0,244.75,5387.5,-0.9830335,57.25,66.0,0.0,0.0,261.5400000000052,0.0,6.0,262.0,142,2,1.0,True,5.0
143,-4.41736725,1.43026575,0.005743225,251.83333333333334,5545.5,-0.9692352416666666,65.66666666666667,65.83333333333333,15.833333333333334,-4.333333333333333,274.5,0.0,6.0,262.0,143,2,1.0,True,5.0
144,-4.409773727272728,1.4263005454545452,0.04834363272727273,277.09090909090907,6115.909090909091,-0.8296299545454545,72.9090909090909,65.0,123.45454545454545,-26.818181818181817,297.3599999999948,0.0,6.0,262.0,144,2,1.0,True,5.0
145,-4.3620884166666665,1.3631268333333333,0.12518100833333334,284.5,6280.083333333333,-0.4279949916666667,60.666666666666664,65.0,254.91666666666666,-4.416666666666667,302.0039999999979,0.0,6.0,262.0,145,2,1.0,True,5.0
146,-4.1547600000000005,1.3288829999999998,0.2056925,294.5,6507.0,-0.08280559,38.0,65.0,299.0,112.0,155.05199999999897,0.0,6.0,262.0,146,2,1.0,True,5.0
147,-3.9780423636363635,1.3347745454545454,0.0,244.36363636363637,5382.363636363636,0.06845572909090909,6.181818181818182,66.0,0.0,0.0,270.90000000000003,0.0,6.0,262.0,147,2,1.0,True,5.0
148,-3.921590666666667,1.3972533333333335,0.0,245.25,5397.5,0.076502835,14.666666666666666,66.0,0.0,0.0,258.91200000000686,0.0,6.0,262.0,148,2,1.0,True,5.0
149,-3.910137166666667,1.4774200000000002,0.0,233.66666666666666,5134.666666666667,0.07704539833333333,19.666666666666668,66.0,0.0,0.0,250.7759999999995,0.0,6.0,262.0,149,2,1.0,True,5.0
150,-3.9145229090909095,1.555568,0.0,231.9090909090909,5094.454545454545,0.07991724454545455,24.545454545454547,66.0,0.0,0.0,247.2839999999953,0.0,6.0,262.0,150,2,1.0,True,5.0
151,-3.912230363636364,1.581207818181818,0.0,231.9090909090909,5094.454545454545,0.07827830272727272,25.272727272727273,66.0,0.0,0.0,245.16000000000787,0.0,6.0,262.0,151,2,1.0,True,5.0
152,-3.9114115,1.5793581666666665,0.0,231.5,5085.5,0.07798988,24.5,66.0,0.0,0.0,249.7679999999906,0.0,6.0,262.0,152,2,1.0,True,5.0
153,-3.912073,1.5796935,0.0,231.91666666666666,5094.166666666667,0.07790662583333334,25.0,66.0,0.0,0.0,247.3200000000026,0.0,6.0,262.0,153,2,1.0,True,5.0
154,-3.9097515,1.5804224999999998,0.0,231.0,5066.5,0.07699083,25.5,66.0,0.0,0.0,124.66800000000367,0.0,6.0,262.0,154,2,1.0,True,5.0
155,-3.9085514999999997,1.5808135833333334,0.0,231.75,5086.0,0.07699083,25.083333333333332,66.0,0.0,0.0,245.26800000000367,0.0,6.0,262.0,155,2,1.0,True,5.0
156,-3.914280181818182,1.5783725454545454,0.0,240.8181818181818,5294.181818181818,0.07766925727272728,23.545454545454547,66.0,0.0,0.0,255.2759999999995,0.0,6.0,262.0,156,2,1.0,True,5.0
157,-3.9321212727272727,1.5179804545454545,0.0,238.8181818181818,5254.272727272727,0.07826967909090908,20.454545454545453,66.0,0.0,0.0,253.15199999999896,0.0,6.0,262.0,157,2,1.0,True,5.0
158,-3.988786,1.349829,0.0,232.4,5105.2,0.735722546,2.8,66.0,0.0,0.0,245.1960000000021,0.0,6.0,262.0,158,2,1.0,True,5.0
159,-3.988786,1.349829,0.0,231.5,5085.5,0.2023714,0.8,66.0,0.0,0.0,248.4,0.0,6.0,262.0,159,2,1.0,True,5.0
160,-3.988786,1.349829,0.0,232.4,5105.2,0.47403665000000006,0.0,66.0,0.0,0.0,244.33199999999636,0.0,6.0,262.0,160,2,1.0,True,5.0
161,-4.091311818181818,1.301374090909091,0.008121730909090909,240.27272727272728,5282.454545454545,0.3036769181818182,22.90909090909091,65.9090909090909,7.090909090909091,9.090909090909092,261.3240000000005,0.0,6.0,262.0,161,2,1.0,True,5.0
162,-4.105020000000001,1.32504,0.17676366999999998,285.5,6310.0,0.22085485,57.5,65.0,157.5,195.5,153.2879999999932,0.0,6.0,262.0,162,2,1.0,True,5.0
163,-3.8778015833333335,1.4144185833333334,0.2729095166666667,299.1666666666667,6611.75,0.12023687916666666,91.0,65.0,247.16666666666666,298.3333333333333,322.5960000000021,0.0,6.0,266.0,163,2,1.0,True,29.0
164,-3.5933163,1.4424032,0.29205358000000003,292.3,6462.0,0.054300932,97.5,65.0,284.5,299.0,315.64800000000105,0.0,6.0,266.0,164,2,1.0,True,29.0
165,-3.3197831818181815,1.4529913636363636,0.23808274545454544,291.72727272727275,6441.545454545455,0.009851804545454547,97.0,65.0,189.9090909090909,285.6363636363636,308.01600000000474,0.0,6.0,206.0,165,2,1.0,True,29.0
166,-3.1727203636363637,1.438126909090909,0.10194705818181818,285.6363636363636,6307.454545454545,-0.36140105272727274,98.18181818181819,65.0,-65.27272727272727,269.09090909090907,304.0920000000042,0.0,6.0,206.0,166,2,1.0,True,29.0
167,-3.0974534166666667,1.3773555833333333,0.12386928166666666,285.3333333333333,6303.916666666667,-0.9765533666666667,95.08333333333333,65.0,-38.0,285.3333333333333,303.98399999999526,0.0,6.0,210.0,167,2,1.0,True,29.0
168,-3.0676122727272728,1.2482923636363636,0.20196038181818182,291.09090909090907,6434.818181818182,-1.413406,86.0,65.0,107.9090909090909,295.54545454545456,315.0720000000016,0.0,6.0,22.0,168,2,1.0,True,28.0
169,-3.0718823333333334,1.006634375,0.2710660166666667,298.75,6608.0,-1.5557289166666666,67.91666666666667,65.0,293.1666666666667,248.58333333333334,319.2839999999953,0.0,6.0,22.0,169,2,1.0,True,28.0
170,-3.0398975,0.7686153499999999,0.29162815000000003,292.0,6460.5,-1.5152225,85.0,65.0,296.5,286.5,157.7880000000063,0.0,6.0,22.0,170,2,1.0,True,34.0
171,-3.021220583333333,0.4763535666666667,0.2705342333333333,295.8333333333333,6540.083333333333,-1.5434599999999998,87.5,65.0,241.5,299.0,311.43599999999424,0.0,6.0,26.0,171,2,1.0,True,34.0
172,-3.043089,0.24400174545454545,0.20629197272727273,290.09090909090907,6416.636363636364,-1.7364832727272728,82.81818181818181,65.0,112.9090909090909,299.0,308.3039999999979,0.0,6.0,26.0,172,2,1.0,True,34.0
173,-3.1087260000000003,0.09124731166666666,0.12918710666666666,286.1666666666667,6324.5,-2.1930358333333335,75.83333333333333,65.0,-31.0,289.0,306.90000000000003,0.0,6.0,26.0,173,2,1.0,True,33.0
174,-3.185611,0.03882773,0.1199695725,288.25,6379.25,-2.7299710000000004,80.25,65.0,-32.75,272.5,309.99600000000214,0.0,6.0,222.0,174,2,1.0,True,33.0
175,-3.3566523636363637,0.015732456000000002,0.2526244909090909,297.1818181818182,6566.454545454545,0.2910191818181818,94.81818181818181,65.0,247.45454545454547,257.72727272727275,317.26800000000367,0.0,6.0,222.0,175,2,1.0,True,33.0
176,-3.624230090909091,0.006082707272727273,0.29114470000000003,298.54545454545456,6602.272727272727,-3.097082,97.63636363636364,65.0,298.54545454545456,283.54545454545456,314.24400000000315,0.0,6.0,226.0,176,2,1.0,True,33.0
177,-3.9045089090909086,-0.006906051818181818,0.29706192727272723,292.45454545454544,6465.0,-3.088703727272727,98.63636363636364,65.0,294.27272727272725,299.0,310.53599999999426,0.0,6.0,226.0,177,2,1.0,True,6.0
178,-4.166238,-0.015881725,0.23632299999999998,278.0,6138.0,-3.093728,99.0,65.0,235.5,237.0,156.45599999999686,0.0,6.0,226.0,178,2,1.0,True,6.0
179,-4.326644833333334,-0.023581372500000003,0.10564695749999999,268.0833333333333,5912.083333333333,-3.096338,99.0,65.0,105.33333333333333,106.25,283.5,0.0,6.0,226.0,179,2,1.0,True,6.0
180,-4.428984333333333,-0.025878078333333332,0.07030130916666666,266.9166666666667,5881.75,-3.098433,98.66666666666667,65.0,70.25,71.0,287.3880000000063,0.0,6.0,226.0,180,2,1.0,True,6.0
181,-4.457512090909091,-0.02690683818181818,0.0023204945454545454,239.8181818181818,5269.090909090909,-3.0988329999999995,97.18181818181819,65.81818181818181,2.3636363636363638,2.3636363636363638,248.93999999999215,0.0,6.0,226.0,181,2,1.0,True,6.0
182,-4.457563,-0.02690902,0.0,236.0,5184.0,-3.098833,97.0,66.0,0.0,0.0,249.76800000000367,0.0,6.0,226.0,182,2,1.0,True,6.0
183,-4.4575653636363635,-0.026909119999999998,0.0,250.0,5510.363636363636,-3.098397909090909,97.0,65.27272727272727,5.454545454545454,-5.454545454545454,260.6759999999995,0.0,5.0,224.0,183,2,1.0,True,6.0
184,-4.461860636363637,-0.03319056,0.0002707221818181818,270.90909090909093,5978.090909090909,-3.005341636363636,96.9090909090909,65.0,74.0,-73.36363636363636,295.30799999999584,0.0,5.0,224.0,184,2,1.0,True,6.0
185,-4.46449725,-0.043598619166666665,0.000425424,276.6666666666667,6107.666666666667,-2.701635166666667,92.0,65.0,100.0,-99.0,298.9800000000105,0.0,5.0,224.0,185,2,1.0,True,6.0
186,-4.4635985,-0.009569658,0.00042542399999999993,278.5,6151.5,-2.325698,81.0,65.0,100.0,-99.0,144.7919999999911,0.0,5.0,224.0,186,2,1.0,True,6.0
187,-4.4588672727272725,0.0018287777272727275,0.000425424,277.09090909090907,6116.818181818182,-1.9709349999999999,85.54545454545455,65.0,100.0,-99.0,296.7120000000068,0.0,5.0,224.0,187,2,1.0,True,6.0
188,-4.447248,-0.003534021181818182,0.000425424,276.72727272727275,6113.0,-1.6302499090909088,81.9090909090909,65.0,100.0,-99.0,296.7839999999953,0.0,5.0,224.0,188,2,1.0,True,6.0
189,-4.427102454545454,-0.023470466363636366,0.000425424,276.6363636363636,6113.0,-1.3060803636363636,84.54545454545455,65.0,100.0,-99.0,293.9759999999995,0.0,5.0,224.0,189,2,1.0,True,6.0
190,-4.41723425,-0.0320026225,0.000425424,277.0,6122.0,-0.9962534000000001,75.75,65.0,100.0,-99.0,294.1200000000026,0.0,5.0,224.0,190,2,1.0,True,6.0
191,-4.457120545454545,-0.03936940181818182,0.000425424,276.27272727272725,6104.090909090909,-0.6448864727272727,67.54545454545455,65.0,94.18181818181819,-93.36363636363636,293.29200000000424,0.0,5.0,224.0,191,2,1.0,True,6.0
192,-4.4687845,-0.041048140000000004,0.00042542366666666666,274.6666666666667,6064.833333333333,-0.38549453333333333,61.666666666666664,65.0,73.66666666666667,-73.5,293.93999999999215,0.0,5.0,224.0,192,2,1.0,True,6.0
